creating an lstm...	
missing seed text, using uniform probability over first character	
--------------------------	
b0,On,1,55,0
3,6046,Of,1,49,0
3,6046,On,1,49,100
3,606c,Of,1,46,0
3,608,On,1,49,100
3,608,Of,1,47,0
3,608,On,1,35,100
3,608a,Of,1,47,0
3,608a,On,1,59,100
3,60a7,Of,1,68,0
3,60a7,Of,1,62,0
3,60a7,Of,1,64,0
3,60a7,On,1,68,100
3,60a7,On,1,64,100
3,60a7,Of,1,61,0
3,60a7,Of,1,54,0
3,60a7,Of,1,56,0
3,60a7,On,1,58,100
3,60b0,Of,1,56,0
3,60b0,On,1,63,100
3,60b3,Of,1,50,0
3,60b3,On,1,61,100
3,60d1,Of,1,59,0
3,60d1,Of,1,54,0
3,60d1,On,1,52,100
3,60d1,On,1,53,100
3,60fc,Of,1,59,0
3,60fc,Of,1,58,0
3,60fc,On,1,50,100
3,60fc,On,1,50,100
3,6200,Of,1,55,0
3,6214,On,1,53,100
3,6222,On,1,50,100
3,6236,Of,1,55,0
3,6256,Of,1,62,0
3,6256,On,1,53,100
3,6256,On,1,62,100
3,6263,Of,1,65,0
3,6263,On,1,63,100
3,6263,Of,1,54,0
3,6263,On,1,56,100
3,6263,Of,1,66,0
3,6263,On,1,64,100
3,6263,Of,1,66,0
3,6263,On,1,61,100
3,6263,Of,1,51,0
3,6263,On,1,54,100
3,626e,Of,1,68,0
3,627,Of,1,67,0
3,627,On,1,68,100
3,627,Of,1,59,0
3,627,On,1,59,100
3,6277,Of,1,59,0
3,6282,Of,1,59,0
3,6282,On,1,56,100
3,6282,Of,1,66,0
3,6282,Of,1,59,0
3,6282,Of,1,55,0
3,6282,On,1,65,100
3,6282,On,1,61,100
3,6282,Of,1,59,0
3,6282,On,1,71,100
3,6282,On,1,66,100
3,6282,Of,1,69,0
3,6282,Of,1,54,0
3,6282,On,1,52,100
3,6282,On,1,59,100
3,6296,Of,1,59,0
3,6294,On,1,60,100
3,62b4,Of,1,56,0
3,62ba,Of,1,64,0
3,62ba,On,1,61,100
3,62ba,On,1,51,100
3,62dc,Of,1,57,0
3,62dc,On,1,56,100
3,62fc,Of,1,56,0
3,62fc,On,1,54,100
3,62fc,Of,1,53,0
3,62fc,On,1,56,100
3,631c,Of,1,54,0
3,631c,On,1,53,100
3,633f,Of,1,56,0
3,633f,On,1,50,100
3,635d,Of,1,50,0
3,635d,On,1,50,100
3,636c,Of,1,51,0
3,636c,On,1,50,100
3,6382,Of,1,58,0
3,6382,On,1,59,100
3,63bb,On,1,53,100
3,63bb,On,1,54,100
3,63bb,On,1,52,100
3,63d5,Of,1,59,0
3,63d5,On,1,56,100
3,63f4,Of,1,56,0
3,63f4,On,1,51,100
3,640a,Of,1,56,0
3,640a,On,1,52,100
3,6426,Of,1,51,0
3,6426,On,1,56,100
3,643,On,1,55,100
3,6439,Of,1,63,0
3,6440,On,1,69,100
3,6440,On,1,69,100
3,6454,Of,1,59,0
3,6454,On,1,64,100
3,6476,Of,1,50,0
3,6476,On,1,50,100
3,64bc,Of,1,56,0
3,64bc,On,1,55,100
3,64d1,Of,1,50,0
3,64d1,On,1,50,100
3,64e8,Of,1,50,0
3,64e8,On,1,54,100
3,64f6,Of,1,52,0
3,64f6,On,1,50,100
3,6505,Of,1,51,0
3,6522,Of,1,52,0
3,6522,On,1,56,100
3,654d,Of,1,50,0
3,654d,On,1,50,100
3,654d,Of,1,50,0
3,654d,Of,1,64,0
3,654d,Of,1,57,0
3,6562,On,1,62,100
3,6562,On,1,58,100
3,6576,Of,1,55,0
3,6576,On,1,55,100
3,6590,Of,1,59,0
3,6590,On,1,55,100
3,659d,Of,1,59,0
3,659d,On,1,59,100
3,65b9,Of,1,54,0
3,65b9,On,1,50,100
3,66b0,Of,1,59,0
3,66b0,On,1,55,100
3,66dc,Of,1,50,0
3,66dc,On,1,53,100
3,66f0,Of,1,54,0
3,66f0,On,1,51,100
3,6704,Of,1,59,0
3,6704,On,1,52,100
3,6704,Of,1,52,0
3,6704,On,1,59,100
3,6704,On,1,57,100
3,6704,On,1,55,100
3,6704,Of,1,54,0
3,6704,On,1,59,100
3,6704,Of,1,52,0
3,6704,On,1,54,100
3,6704,On,1,56,100
3,6704,Of,1,51,0
3,6704,Of,1,56,0
3,6704,Of,1,56,0
3,6704,Of,1,52,0
3,672f,On,1,59,100
3,672f,On,1,59,100
3,675e,Of,1,57,0
3,6771,On,1,52,100
3,678c,Of,1,66,0
3,678c,On,1,57,100
3,6797,Of,1,54,0
3,6797,On,1,61,100
3,67a0,Of,1,62,0
3,67a0,Of,1,60,0
3,67a0,Of,1,52,0
3,67b0,On,1,56,100
3,67b0,On,1,51,100
3,67da,Of,1,53,0
3,67c5,On,1,54,100
3,67ec,Of,1,56,0
3,67fe,Of,1,52,0
3,6801,On,1,51,100
3,6801,On,1,54,100
3,6817,Of,1,54,0
3,6817,On,1,54,100
3,6818,Of,1,52,0
3,682b,On,1,53,100
3,684f,Of,1,54,0
3,684f,On,1,54,100
3,685d,Of,1,56,0
3,685d,On,1,55,100
3,6890,Of,1,57,0
3,6890,On,1,64,100
3,68b1,Of,1,52,0
3,68b1,On,1,54,100
3,68c5,Of,1,65,0
3,68c5,Of,1,65,0
3,68c5,On,1,69,100
3,68c5,On,1,69,100
3,68e3,Of,1,56,0
3,68e3,On,1,56,100
3,6902,Of,1,59,0
3,6902,On,1,55,100
3,6902,Of,1,63,0
3,6902,On,1,66,100
3,6902,On,1,59,100
3,6902,On,1,51,100
3,6902,Of,1,53,0
3,6902,On,1,54,100
3,691f,Of,1,56,0
3,6957,On,1,50,100
3,6962,On,1,50,100
3,6979,Of,1,54,0
3,6979,On,1,54,100
3,699a,Of,1,58,0
3,699a,On,1,64,100
3,69b0,Of,1,59,0
3,69b9,On,1,56,100
3,69b9,Of,1,51,0
3,69b9,On,1,52,100
3,69cd,Of,1,59,0
3,69cd,On,1,50,100
3,69eb,Of,1,52,0
3,69f5,On,1,52,100
3,6a03,Of,1,50,0
3,6a13,On,1,52,100
3,6a2a,Of,1,59,0
3,6a2a,On,1,57,100
3,6a30,Of,1,52,0
3,6a30,On,1,54,100
3,6a44,Of,1,55,0
3,6a44,On,1,63,100
3,6a62,Of,1,56,0
3,6a62,On,1,55,100
3,6a87,Of,1,59,0
3,6a87,On,1,59,100
3,6a9b,Of,1,62,0
3,6a9b,On,1,50,100
3,6aaa,Of,1,54,0
3,6ab9,On,1,59,100
3,6ab9,Of,1,52,0
3,6ac2,Of,1,59,0
3,6ac4,On,1,50,100
3,6aca,Of,1,54,0
3,6ad9,On,1,50,100
3,6afe,Of,1,54,0
3,6afe,On,1,54,100
3,6afe,Of,1,57,0
3,6afe,On,1,55,100
3,6b1c,Of,1,59,0
3,6b1c,Of,1,52,0
3,6b2c,Of,1,50,0
3,6b2c,On,1,50,100
3,6b57,Of,1,54,0
3,6b57,On,1,53,100
3,6b6e,Of,1,56,0
3,6b77,On,1,52,100
3,6b8a,Of,1,52,0
3,6b8a,On,1,59,100
3,6bad,Of,1,56,0
3,6bad,On,1,53,100
3,6bc2,Of,1,62,0
3,6bc2,On,1,57,100
3,6bc2,Of,1,71,0
3,6bc2,Of,1,59,0
3,6bc2,On,1,59,100
3,6bc2,On,1,56,100
3,6bd1,Of,1,59,0
3,6bd1,On,1,55,100
3,6bf7,Of,1,59,0
3,6bf7,On,1,69,100
3,6bf7,Of,1,55,0
3,6c1c,On,1,54,100
3,6c3,On,1,55,100
3,6c30,Of,1,55,0
3,6c30,Of,1,66,0
3,6c30,On,1,69,100
3,6c30,On,1,52,100
3,6c50,Of,1,59,0
3,6c50,On,1,54,100
3,6c65,Of,1,52,0
3,6c65,On,1,51,100
3,6c88,Of,1,53,0
3,6c88,On,1,64,100
3,6cc,On,1,57,100
3,6cc,On,1,54,100
3,6cca,Of,1,64,0
3,6cde,On,1,53,100
3,6cde,Of,1,56,0
3,6cde,On,1,63,100
3,6cde,Of,1,61,0
3,6cde,On,1,54,100
3,6d08,Of,1,55,0
3,6d08,On,1,56,100
3,6d08,Of,1,52,0
3,6d08,On,1,66,100
3,6d08,Of,1,56,0
3,6d08,On,1,55,100
3,6d2b,Of,1,55,0
3,6d30,Of,1,59,0
3,6d30,On,1,59,100
3,6d4d,Of,1,54,0
3,6d4d,On,1,56,100
3,6d4d,On,1,57,100
3,6d4d,On,1,85,100
3,6d5d,Of,1,52,0
3,6d5d,On,1,55,100
3,6d78,Of,1,54,0
3,6d78,On,1,52,100
3,6d9f,Of,1,59,0
3,6d9f,On,1,54,100
3,6db5,Of,1,51,0
3,6dc,On,1,66,100
3,6dc0,Of,1,54,0
3,6dc0,On,1,59,100
3,6dc0,On,1,58,100
3,6dcb,Of,1,56,0
3,6db7,On,1,54,100
3,6dc3,Of,1,55,0
3,6dc3,On,1,59,100
3,6dfd,Of,1,50,0
3,6dfd,On,1,59,100
3,6e12,Of,1,58,0
3,6e12,On,1,55,100
3,6e12,Of,1,59,0
3,6e12,On,1,64,100
3,6e12,On,1,54,100
3,6e1b,Of,1,59,0
3,6e2c,Of,1,59,0
3,6e20,On,1,52,100
3,6e2e,Of,1,50,0
3,6e2e,On,1,52,100
3,6e41,Of,1,57,0
3,6e41,On,1,62,100
3,6e41,Of,1,66,0
3,6e41,On,1,66,100
3,6e41,Of,1,50,0
3,6e41,On,1,55,100
3,6e5c,Of,1,54,0
3,6e6f,On,1,54,100
3,6e8,Of,1,48,0
3,6e8,On,1,56,0
3,6e8,On,1,50,100
3,6e8,On,1,56,100
3,6e8,On,1,57,100
3,6e8,On,1,37,100
3,6e8f,Of,1,51,0
3,6e69,On,1,62,100
3,6e69,On,1,57,100
3,6e69,On,1,51,100
3,6e84,Of,1,51,0
3,6e84,On,1,58,100
3,6e96,Of,1,54,0
3,6e96,On,1,53,100
3,6e9f,Of,1,55,0
3,6e9f,On,1,56,100
3,6ea0,Of,1,58,0
3,6ea3,On,1,55,100
3,6ebc,Of,1,52,0
3,6ebc,On,1,54,100
3,6ebc,Of,1,61,0
3,6ebc,On,1,64,100
3,6ebc,Of,1,54,0
3,6ec0,Of,1,53,0
3,6ec0,On,1,56,100
3,6ec0,Of,1,57,0
3,6ec0,On,1,51,100
3,6ec0,Of,1,67,0
3,6ec0,On,1,66,100
3,6ec0,Of,1,57,0
3,6ec0,On,1,54,100
3,6edb,Of,1,64,0
3,6ef9,On,1,56,100
3,6f0d,Of,1,56,0
3,6f0d,On,1,54,100
3,6f23,Of,1,54,0
3,6f23,On,1,56,100
3,6f3d,Of,1,56,0
3,6f45,On,1,56,100
3,6f5e,Of,1,52,0
3,6f63,On,1,50,100
3,6f67,Of,1,56,0
3,6f67,On,1,56,100
3,6f85,Of,1,56,0
3,6f85,On,1,58,100
3,6fbb,Of,1,51,0
3,6fc5,On,1,56,100
3,6fde,Of,1,55,0
3,6fed,On,1,58,100
3,700a,Of,1,50,0
3,700a,On,1,52,100
3,700d,Of,1,56,0
3,700d,On,1,59,100
3,700d,On,1,54,100
3,7010,Of,1,54,0
3,7010,On,1,52,100
3,7027,Of,1,54,0
3,7031,On,1,59,100
3,7034,Of,1,56,0
3,7046,On,1,56,100
3,7057,Of,1,54,0
3,7065,On,1,52,100
3,7066,Of,1,51,0
3,7066,On,1,69,100
3,7066,Of,1,54,0
3,7066,Of,1,59,0
3,7066,On,1,62,100
3,7066,On,1,55,100
3,7069,Of,1,54,0
3,7071,On,1,59,100
3,7071,Of,1,62,0
3,7089,On,1,62,100
3,7089,On,1,62,100
3,7089,Of,1,58,0
3,7089,On,1,65,100
3,709b,Of,1,54,0
3,709b,On,1,59,100
3,70b1,Of,1,59,0
3,70c6,Of,1,55,0
3,70c6,On,1,64,100
3,70c6,Of,1,61,0
3,70c6,On,1,66,100
3,70cb,Of,1,58,0
3,70cb,On,1,52,100
3,70e8,Of,1,49,0
3,70ec,On,1,52,100
3,711b,Of,1,54,0
3,712,Of,1,62,0
3,712,Of,1,68,0
3,712,On,1,69,100
3,712,On,1,53,100
3,712,On,1,50,100
3,7120,Of,1,68,0
3,7120,On,1,66,100
3,7120,Of,1,54,0
3,7120,On,1,54,100
3,7120,Of,1,47,0
3,7120,On,1,52,100
3,713e,Of,1,72,0
3,7141,On,1,68,100
3,7141,Of,1,67,0
3,7150,Of,1,66,0
3,7150,On,1,66,100
3,7150,Of,1,50,0
3,7150,On,1,50,100
3,715c,Of,1,53,0
3,717c,On,1,54,100
3,718,On,1,62,100
3,718,Of,1,55,0
3,718,Of,1,56,0
3,7183,On,1,56,100
3,7183,On,1,59,100
3,7190,Of,1,57,0
3,7190,On,1,64,100
3,7190,Of,1,55,0
3,719e,On,1,51,100
3,719e,On,1,56,100
3,71ae,Of,1,56,0
3,71ae,On,1,55,100
3,71d,Of,1,54,0
3,71df,Of,1,54,0
3,71e0,Of,1,55,0
3,71e0,Of,1,62,0
3,71e0,On,1,66,100
3,71e0,On,1,65,100
3,71e0,On,1,53,100
3,71e0,Of,1,54,0
3,71ee,On,1,60,100
3,71f4,Of,1,56,0
3,71f4,On,1,53,100
3,71fc,Of,1,55,0
3,71fc,On,1,65,100
3,71fc,Of,1,59,0
3,71fc,On,1,59,100
3,742c,Of,1,55,0
3,7430,Of,1,68,0
3,7430,On,1,69,100
3,7430,Of,1,52,0
3,743,Of,1,69,0
3,743,Of,1,57,0
3,743,On,1,55,100
3,743,On,1,62,100
3,743,On,1,43,100
3,7440,Of,1,73,0
3,7440,On,1,67,100
3,7440,Of,1,54,0
3,7440,On,1,49,100
3,7476,Of,1,49,0
3,7476,On,1,49,100
3,7485,Of,1,49,0
3,7485,On,1,48,100
3,74a7,Of,1,49,0
3,74a7,On,1,47,100
3,74b9,Of,1,49,0
3,74b9,On,1,47,100
3,74bd,Of,1,65,0
3,74bd,Of,1,57,0
3,74bd,On,1,61,100
3,74bd,On,1,54,100
3,74c9,On,1,64,100
3,74dd,Of,1,68,0
3,74dd,Of,1,65,0
3,74dd,On,1,64,100
3,74dd,On,1,65,100
3,74fd,Of,1,59,0
3,74fd,On,1,58,100
3,7516,Of,1,57,0
3,7516,On,1,59,100
3,752b,Of,1,53,0
3,752b,On,1,55,100
3,7558,Of,1,64,0
3,7558,On,1,55,100
3,7572,Of,1,60,0
3,7572,Of,1,66,0
3,7572,Of,1,66,0
3,7572,On,1,57,100
3,7572,On,1,56,100
3,757f,Of,1,54,0
3,7587,Of,1,54,0
3,7587,On,1,56,100
3,75a,On,1,53,100
3,75af,Of,1,56,0
3,75af,On,1,66,100
3,75d5,On,1,69,100
3,75d5,On,1,64,100
3,75eb,Of,1,54,0
3,75eb,On,1,57,100
3,7606,Of,1,59,0
3,7606,On,1,56,100
3,761,Of,1,55,0
3,761,On,1,59,100
3,7618,Of,1,56,0
3,7618,On,1,54,100
3,761c,Of,1,50,0
3,761c,On,1,57,100
3,7626,Of,1,51,0
3,7646,Of,1,54,0
3,7646,On,1,52,100
3,7655,Of,1,53,0
3,7655,On,1,66,100
3,7655,On,1,57,100
3,7655,Of,1,59,0
3,7655,On,1,52,100
3,766e,Of,1,55,0
3,766e,On,1,54,100
3,7685,Of,1,56,0
3,7685,On,1,55,100
3,769a,Of,1,54,0
3,76ac,Of,1,52,0
3,76ac,On,1,52,100
3,76c4,Of,1,52,0
3,76c4,On,1,53,100
3,76d3,Of,1,50,0
3,76d3,On,1,50,100
3,76e2,Of,1,59,0
3,76fd,Of,1,65,0
3,76fd,Of,1,65,0
3,76fd,Of,1,64,0
3,76fd,On,1,69,100
3,76fd,On,1,53,100
3,76fe,Of,1,51,0
3,76fe,On,1,52,100
3,7700,Of,1,50,0
3,7702,On,1,53,100
3,770d,Of,1,56,0
3,770d,On,1,55,100
3,772c,Of,1,57,0
3,772c,On,1,55,100
3,7744,Of,1,50,0
3,7744,On,1,54,100
3,7744,Of,1,55,0
3,775b,Of,1,57,0
3,7769,On,1,55,100
3,7769,On,1,62,100
3,7778,Of,1,57,0
3,778,Of,1,69,0
3,778,On,1,64,100
3,778,On,1,67,100
3,7780,On,1,54,100
3,7787,Of,1,68,0
3,7787,Of,1,56,0
3,7787,On,1,67,100
3,7787,On,1,69,100
3,7792,Of,1,65,0
3,7792,On,1,69,100
3,7792,On,1,52,100
3,77a3,Of,1,69,0
3,77a8,Of,1,65,0
3,77a8,On,1,66,100
3,77a8,On,1,54,100
3,77b5,Of,1,67,0
3,77b5,Of,1,62,0
3,77b7,On,1,57,100
3,77cb,Of,1,63,0
3,77dc,On,1,63,100
3,77dc,On,1,60,100
3,77f5,Of,1,53,0
3,77f5,On,1,50,100
3,7805,Of,1,59,0
3,7817,On,1,55,100
3,7824,On,1,50,100
3,7838,Of,1,56,0
3,7838,On,1,53,100
3,785e,Of,1,52,0
3,785e,On,1,58,100
3,78a8,Of,1,57,0
3,78a8,On,1,53,100
3,78c6,Of,1,59,0
3,78c6,On,1,67,100
3,78c6,Of,1,68,0
3,78c6,Of,1,50,0
3,78c6,On,1,67,100
3,78c6,On,1,55,100
3,78c6,Of,1,56,0
3,78c6,On,1,52,100
3,78cc,Of,1,58,0
3,78cc,On,1,56,100
3,78e2,Of,1,50,0
3,78e2,On,1,52,100
3,78f8,Of,1,50,0
3,78f8,On,1,50,100
3,790a,Of,1,57,0
3,790a,On,1,56,100
3,791b,Of,1,55,0
3,7920,Of,1,64,0
3,7921,Of,1,59,0
3,7921,On,1,66,100
3,7921,Of,1,61,0
3,7921,Of,1,54,0
3,7921,On,1,54,100
3,7921,On,1,57,100
3,7921,Of,1,54,0
3,7921,On,1,59,100
3,7947,Of,1,56,0
3,7947,On,1,55,100
3,795a,Of,1,54,0
3,795a,On,1,56,100
3,795a,Of,1,56,0
3,796f,Of,1,59,0
3,7974,Of,1,59,0
3,7974,Of,1,61,0
3,7977,On,1,64,100
3,7977,On,1,66,100
3,7977,On,1,67,100
3,7977,Of,1,66,0
3,7977,On,1,56,100
3,7990,Of,1,55,0
3,7990,On,1,56,100
3,79b7,Of,1,54,0
3,79b7,On,1,59,100
3,79b7,Of,1,56,0
3,79b7,On,1,59,100
3,79c3,Of,1,52,0
3,79c3,On,1,54,100
3,79d7,Of,1,56,0
3,79d7,On,1,56,100
3,79d7,Of,1,50,0
3,79d7,On,1,59,100
3,79f3,Of,1,50,0
3,79f3,On,1,56,100
3,7a0c,Of,1,57,0
3,7a0c,Of,1,52,0
3,7a0c,On,1,59,100
3,7a0c,On,1,51,100
3,7a4c,Of,1,56,0
3,7a4c,On,1,59,100
3,7a6b,Of,1,56,0
3,7a6b,On,1,65,100
3,7a93,Of,1,69,0
3,7a98,On,1,55,100
3,7abc,Of,1,55,0
3,7abc,On,1,56,100
3,7ad7,On,1,65,100
3,7ad7,Of,1,60,0
3,7ad7,Of,1,54,0
3,7ad7,On,1,50,100
3,7af3,Of,1,59,0
3,7af5,On,1,59,100
3,7b04,Of,1,55,0
3,7b04,On,1,55,100
3,7b04,Of,1,54,0
3,7b04,On,1,60,100
3,7b14,Of,1,55,0
3,7b14,On,1,56,100
3,7b3f,Of,1,61,0
3,7b3f,On,1,54,100
3,7b57,Of,1,52,0
3,7b57,On,1,52,100
3,7b74,Of,1,55,0
3,7b74,On,1,54,100
3,7b74,Of,1,54,0
3,7b74,On,1,55,100
3,7b96,Of,1,54,0
3,7b96,On,1,53,100
3,7baf,Of,1,59,0
3,7bb7,On,1,50,100
3,7be0,Of,1,52,0
3,7be0,On,1,57,100
3,7be0,Of,1,67,0
3,7be0,Of,1,60,0
3,7be0,Of,1,52,0
3,7be0,On,1,59,100
3,7be0,On,1,62,100
3,7be0,On,1,64,100
3,7be0,Of,1,67,0
3,7be0,On,1,69,100
3,7c13,Of,1,54,0
3,7c13,On,1,59,100
3,7c31,Of,1,52,0
3,7c31,On,1,55,100
3,7c4,Of,1,50,0
3,7c4,Of,1,60,0
3,7c4,Of,1,69,0
3,7c47,Of,1,63,0
3,7c47,On,1,60,100
3,7c47,On,1,60,100
3,7c56,On,1,52,100
3,7c60,Of,1,50,0
3,7c74,On,1,60,100
3,7c74,On,1,59,100
3,7c74,On,1,52,100
3,7c86,Of,1,56,0
3,7c86,On,1,58,100
3,7c97,Of,1,52,0
3,7c97,On,1,55,100
3,7ca0,Of,1,56,0
3,7ca0,On,1,54,100
3,7cb3,Of,1,54,0
3,7cb3,On,1,66,100
3,7cc,Of,1,57,0
3,7cc,On,1,60,100
3,7cc,Of,1,67,0
3,7cc,On,1,67,100
3,7cc,On,1,56,100
3,7cc,Of,1,55,0
3,7cc,On,1,54,100
3,7cc0,Of,1,65,0
3,7cc0,Of,1,55,0
3,7cc0,On,1,52,100
3,7cc0,Of,1,54,0
3,7cc0,On,1,54,100
3,7cce,Of,1,58,0
3,7cce,On,1,61,100
3,7cce,Of,1,56,0
3,7cce,On,1,56,100
3,7cdc,Of,1,56,0
3,7cdc,On,1,56,100
3,7cf0,Of,1,56,0
3,7cf0,On,1,57,100
3,7cf0,On,1,54,100
3,7cf4,Of,1,59,0
3,7cf4,On,1,67,100
3,7cf4,Of,1,71,0
3,7cf4,Of,1,69,0
3,7cf4,Of,1,56,0
3,7cf4,On,1,51,100
3,7cf4,On,1,54,100
3,7d01,Of,1,59,0
3,7d01,On,1,66,100
3,7d01,Of,1,56,0
3,7d01,On,1,59,100
3,7d44,Of,1,54,0
3,7d44,On,1,50,100
3,7d5c,Of,1,50,0
3,7d5c,On,1,53,100
3,7d66,Of,1,59,0
3,7d66,On,1,68,100
3,7d66,Of,1,54,0
3,7d66,On,1,67,100
3,7d66,Of,1,73,0
3,7d66,On,1,68,100
3,7d66,On,1,63,100
3,7d7e,Of,1,62,0
3,7d8b,On,1,52,100
3,7d9e,On,1,54,100
3,7da7,Of,1,55,0
3,7da7,On,1,52,100
3,7dbf,Of,1,52,0
3,7dc6,On,1,50,100
3,7ddd,Of,1,61,0
3,7ddd,Of,1,66,0
3,7ddd,Of,1,52,0
3,7ddd,On,1,50,100
3,7df3,Of,1,52,0
3,7df3,On,1,54,100
3,7f0c,Of,1,50,0
3,7f0c,Of,1,56,0
3,7d1,On,1,64,100
3,7d1,On,1,62,100
3,7d1,On,1,48,100
3,7d1,On,1,47,100
3,7d24,Of,1,69,0
3,7d2b,On,1,65,100
3,7d2b,Of,1,52,0
3,7d2b,On,1,55,100
3,7d44,Of,1,51,0
3,7d44,On,1,54,100
3,7d44,Of,1,60,0
3,7d44,Of,1,54,0
3,7d44,On,1,51,100
3,7d44,On,1,53,100
3,7d5a,Of,1,62,0
3,7d5a,On,1,57,100
3,7d66,Of,1,57,0
3,7d68,On,1,54,100
3,7d77,Of,1,54,0
3,7d77,On,1,66,100
3,7d77,Of,1,55,0
3,7d77,On,1,62,100
3,7d77,Of,1,58,0
3,7d7c,Of,1,66,0
3,7d7c,Of,1,68,0
3,7d7c,On,1,68,100
3,7d7c,On,1,65,100
3,7d7c,Of,1,68,0
3,7d90,Of,1,66,0
3,7d90,On,1,68,100
3,7d90,On,1,52,100
3,7d90,Of,1,66,0
3,7d90,On,1,61,100
3,7d90,Of,1,67,0
3,7d90,Of,1,66,0
3,7d90,Of,1,67,0
3,7d90,Of,1,54,0
3,7d90,On,1,69,100
3,7d90,On,1,59,100
3,7d90,Of,1,47,0
3,7d90,On,1,54,100
3,7da8,Of,1,67,0
3,7dac,On,1,68,100
3,7dcb,Of,1,64,0
3,7de4,On,1,65,100
3,7de4,Of,1,65,0
3,7de4,On,1,62,100
3,7de4,Of,1,52,0
3,7de4,On,1,55,100
3,7e0e,Of,1,54,0
3,7e0e,On,1,69,100
3,7e0e,On,1,69,100
3,7e0e,Of,1,54,0
3,7e0e,On,1,54,100
3,7e21,On,1,55,100
3,7e34,Of,1,54,0
3,7e34,On,1,54,100
3,7e42,Of,1,58,0
3,7e42,On,1,69,100
3,7e42,Of,1,56,0
3,7e42,On,1,50,100
3,7e7f,Of,1,50,0
3,7e7f,On,1,50,100
3,7e81,Of,1,56,0
3,7e94,On,1,55,100
3,7e94,On,1,61,100
3,7e94,On,1,52,100
3,7ea,Of,1,57,0
3,7ea,On,1,54,100
3,7eac,Of,1,52,0
3,7eac,Of,1,50,0
3,7eac,Of,1,66,0
3,7eac,Of,1,64,0
3,7eac,On,1,62,100
3,7eac,On,1,54,100
3,7eb3,Of,1,65,0
3,7eb3,On,1,68,100
3,7eb3,Of,1,65,0
3,7eb3,On,1,69,100
3,7eb3,Of,1,54,0
3,7eb3,On,1,50,100
3,7ec4,Of,1,61,0
3,7ec4,Of,1,68,0
3,7ec4,On,1,75,100
3,7ec4,On,1,58,100
3,7edb,Of,1,59,0
3,7edf,On,1,54,100
3,7ee9,Of,1,52,0
3,7f07,On,1,50,100
3,7f1e,Of,1,54,0
3,7f1e,On,1,52,100
3,7f1f,Of,1,52,0
3,7f1f,On,1,50,100
3,7f27,Of,1,56,0
3,7f27,On,1,50,100
3,7f33,Of,1,56,0
3,7f47,On,1,56,100
3,7f4c,Of,1,56,0
3,7f5,On,1,54,100
3,7f5f,Of,1,54,0
3,7f5f,On,1,54,100
3,7f73,Of,1,54,0
3,7f73,On,1,50,100
3,7f87,Of,1,64,0
3,7f8b,On,1,60,100
3,7f9,Of,1,64,0
3,7f9f,Of,1,62,0
3,7f9f,Of,1,51,0
3,7f9f,Of,1,56,0
3,7f9f,On,1,52,100
3,7fa7,Of,1,56,0
3,7fb,On,1,51,100
3,7fb0,Of,1,57,0
3,7fbd,Of,1,52,0
3,7fbd,On,1,52,100
3,7fd2,Of,1,56,0
3,7fdd,Of,1,65,0
3,7fdd,Of,1,69,0
3,7fdd,On,1,52,100
3,7fdd,On,1,54,100
3,7ff,Of,1,54,0
3,7ff,On,1,49,100
3,7ff,Of,1,77,0
3,7ff,Of,1,66,0
3,7ff,Of,1,65,0
3,7ff,On,1,64,100
3,7ff,On,1,48,100
3,80a,Of,1,49,0
3,80a,On,1,49,100
3,831,Of,1,65,0
3,831,On,1,57,100
3,841,Of,1,68,0
3,841,Of,1,62,0
3,841,Of,1,65,0
3,841,On,1,54,100
3,841a,Of,1,55,0
3,841a,On,1,54,100
3,8177,Of,1,55,0
3,8177,On,1,59,100
3,8179,Of,1,53,0
3,818d,Of,1,56,0
3,818d,On,1,65,100
3,81ac,Of,1,56,0
3,81ac,On,1,55,100
3,81bc,Of,1,56,0
3,81c1,On,1,56,100
3,81e6,On,1,63,100
3,81e6,On,1,55,100
3,81f6,Of,1,59,0
3,81f6,On,1,65,100
3,81f6,Of,1,59,0
3,81f6,On,1,59,100
3,8235,Of,1,59,0
3,8235,On,1,54,100
3,8253,Of,1,50,0
3,8253,On,1,56,100
3,8267,Of,1,52,0
3,8267,On,1,50,100
3,827d,Of,1,56,0
3,829b,On,1,50,100
3,82ae,Of,1,54,0
3,82ae,On,1,56,100
3,82c0,Of,1,58,0
3,82c0,On,1,59,100
3,82d0,Of,1,59,0
3,82d0,On,1,54,100
3,82f8,On,1,69,100
3,82f8,On,1,67,100
3,8311,Of,1,54,0
3,8311,On,1,62,100
3,832,Of,1,57,0
3,832,Of,1,69,0
3,8320,On,1,63,100
3,8320,On,1,66,100
3,8320,On,1,63,100
3,8320,Of,1,65,0
3,8328,On,1,57,100
3,834f,Of,1,59,0
3,834f,On,1,52,100
3,8350,Of,1,54,0
3,8350,On,1,59,100
3,837c,Of,1,59,0
3,837c,On,1,57,100
3,837c,Of,1,52,0
3,837c,On,1,52,100
3,839c,Of,1,52,0
3,839c,On,1,57,100
3,83b,On,1,60,100
3,83b,On,1,52,100
3,83b5,Of,1,69,0
3,83b5,On,1,67,100
3,83b5,Of,1,56,0
3,83b5,On,1,54,100
3,83bd,Of,1,60,0
3,83bd,Of,1,56,0
3,83bd,Of,1,66,0
3,83bd,Of,1,65,0
3,83bd,On,1,63,100
3,83bd,On,1,72,100
3,83bd,Of,1,60,0
